GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1313180967,20260711,202607,2026,2026.5233,MED,JOURNALIST,,,,,,MED,,,ESPPTY,SPAIN,ESP,,,,,,,,1,141,141,14,3,-6.5,2,1,2,-8.93470790378007,4,"Marieta, Pais Vasco, Spain",SP,SP59,25825,42.9333,-2.53333,-391160,4,"Marieta, Pais Vasco, Spain",SP,SP59,25825,42.9333,-2.53333,-391160,4,"Marieta, Pais Vasco, Spain",SP,SP59,25825,42.9333,-2.53333,-391160,20260711210000,https://www.cubaheadlines.com/articles/334826
1313180968,20260711,202607,2026,2026.5233,MED,MEDIA,,,,,,MED,,,FRAGOV,FRENCH,FRA,,,,,GOV,,,0,112,112,11,3,-2.0,5,1,5,-9.1145833333333,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20260711210000,https://www.yourdemocracy.net.au/drupal/node/60412
1313180969,20260711,202607,2026,2026.5233,MED,CORRESPONDENT,,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,010,010,01,1,0.0,2,1,2,-4.44810543657332,3,"Central Valley, California, United States",US,USCA,CA083,34.0186,-119.682,240442,3,"Central Valley, California, United States",US,USCA,,34.0186,-119.682,240442,3,"Central Valley, California, United States",US,USCA,,34.0186,-119.682,240442,20260711210000,https://nypost.com/2026/07/11/us-news/cbs-news-anchor-nearly-loses-life-savings-in-los-angeles-scam/
1313180970,20260711,202607,2026,2026.5233,MED,EDITOR IN CHIEF,,,,,,MED,,,USA,BOSTON,USA,,,,,,,,1,042,042,04,1,1.9,7,1,7,2.95698924731183,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,20260711210000,https://www.bostonglobe.com/2026/07/11/metro/tall-ships-delight-thousands-in-boston-harbor/
1313180971,20260711,202607,2026,2026.5233,MED,EDITOR IN CHIEF,,,,,,MED,,,USA,BOSTON,USA,,,,,,,,1,042,042,04,1,1.9,1,1,1,2.95698924731183,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260711210000,https://www.bostonglobe.com/2026/07/11/metro/tall-ships-delight-thousands-in-boston-harbor/
1313180972,20260711,202607,2026,2026.5233,MED,WRITER,,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,0,114,114,11,3,-2.0,1,1,1,-12.9750982961992,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260711210000,https://www.cubaheadlines.com/articles/334822
1313180973,20260711,202607,2026,2026.5233,MIL,ARMY,,,,,,MIL,,,,,,,,,,,,,1,060,060,06,2,6.0,5,1,5,1.0752688172043,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,0,,,,,,,,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,20260711210000,https://www.bssnews.net/others/404635
1313180974,20260711,202607,2026,2026.5233,MIL,CAPTAIN,,,,,,MIL,,,,,,,,,,,,,0,070,070,07,2,7.0,10,1,10,2.78372591006424,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,0,,,,,,,,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20260711210000,https://movieweb.com/star-trek-best-lore-retcons/
1313180975,20260711,202607,2026,2026.5233,MIL,MILITARY,,,,,,MIL,,,AGR,FARMER,,,,,,AGR,,,0,112,112,11,3,-2.0,8,1,8,1.65441176470588,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20260711210000,http://www.minnpost.com/dc-memo/2026/07/d-c-memo-craig-flanagan-battle-for-endorsements-as-well-as-votes/
1313180976,20260711,202607,2026,2026.5233,MIL,MILITARY,,,,,,MIL,,,CUB,CUBA,CUB,,,,,,,,0,010,010,01,1,0.0,4,1,4,-8.93470790378007,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260711210000,https://www.cubaheadlines.com/articles/334826
1313180977,20260711,202607,2026,2026.5233,MIL,MILITARY,,,,,,MIL,,,CUB,CUBA,CUB,,,,,,,,0,112,112,11,3,-2.0,4,1,4,-8.93470790378007,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260711210000,https://www.cubaheadlines.com/articles/334826
1313180978,20260711,202607,2026,2026.5233,MIL,MILITARY,,,,,,MIL,,,CUB,CUBA,CUB,,,,,,,,0,173,173,17,4,-5.0,4,1,4,-8.93470790378007,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260711210000,https://www.cubaheadlines.com/articles/334826
1313180979,20260711,202607,2026,2026.5233,MIL,GOVERNMENT FORCES,,,,,,MIL,,,CUB,CUBA,CUB,,,,,,,,0,182,182,18,4,-9.5,2,1,2,-3.95738203957382,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260711210000,https://www.cubaheadlines.com/articles/334828
1313180980,20260711,202607,2026,2026.5233,MIL,GOVERNMENT FORCES,,,,,,MIL,,,OPP,PROTESTER,,,,,,OPP,,,0,182,182,18,4,-9.5,3,1,3,-3.95738203957382,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260711210000,https://www.cubaheadlines.com/articles/334828
1313180981,20260711,202607,2026,2026.5233,MIL,MILITARY,,,,,,MIL,,,VEN,VENEZUELA,VEN,,,,,,,,0,071,071,07,2,7.4,5,1,5,-0.64020486555698,1,Venezuela,VE,VE,,8,-66,VE,1,Venezuela,VE,VE,,8,-66,VE,1,Venezuela,VE,VE,,8,-66,VE,20260711210000,https://www.cubaheadlines.com/articles/334821
1313180982,20260711,202607,2026,2026.5233,MNCDEU,DEUTSCHE BANK,DEU,,,,,MNC,,,MNCUSA,CITIGROUP,USA,,,,,MNC,,,1,010,010,01,1,0.0,10,1,10,0.76481835564053,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,20260711210000,https://www.dailypolitical.com/2026/07/11/legrand-sa-otcmktslgrdy-short-interest-up-3541-0-in-june.html
1313180983,20260711,202607,2026,2026.5233,MNCUSA,NETFLIX,USA,,,,,MNC,,,,,,,,,,,,,1,030,030,03,1,4.0,10,1,10,-1.02040816326531,1,Ireland,EI,EI,,53,-8,EI,0,,,,,,,,1,Ireland,EI,EI,,53,-8,EI,20260711210000,https://movieweb.com/liam-neeson-in-the-land-of-saints-and-sinners-action-streaming-free-tubi-july-2026/
1313180984,20260711,202607,2026,2026.5233,MNCUSA,MICROSOFT,USA,,,,,MNC,,,,,,,,,,,,,0,080,080,08,2,5.0,5,1,5,-2.62216924910608,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,0,,,,,,,,2,"Maryland, United States",US,USMD,,39.0724,-76.7902,MD,20260711210000,https://www.makeuseof.com/this-startups-os-died-fighting-windows-and-microsoft-still-paid-23-million/
1313180985,20260711,202607,2026,2026.5233,MOS,ISLAMIC,,,,MOS,,,,,,,,,,,,,,,0,0871,087,08,2,9.0,10,1,10,-3.19548872180451,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260711210000,https://www.wmnf.org/the-state-of-our-world-since-february-28-2026-2/
1313180986,20260711,202607,2026,2026.5233,NGOHRIAMN,AMNESTY INTERNATIONAL,,AMN,,,,NGO,HRI,,,,,,,,,,,,0,173,173,17,4,-5.0,5,1,5,-6.86695278969957,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,0,,,,,,,,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260711210000,https://www.cubaheadlines.com/articles/334825
1313180987,20260711,202607,2026,2026.5233,NGOHRIAMN,AMNESTY INTERNATIONAL,,AMN,,,,NGO,HRI,,,,,,,,,,,,1,175,175,17,4,-9.0,11,1,8,-6.86695278969957,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,0,,,,,,,,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260711210000,https://www.cubaheadlines.com/articles/334825
1313180988,20260711,202607,2026,2026.5233,NGOHRIAMN,AMNESTY INTERNATIONAL,,AMN,,,,NGO,HRI,,OPP,PRISONER,,,,,,OPP,,,0,173,173,17,4,-5.0,5,1,5,-6.86695278969957,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260711210000,https://www.cubaheadlines.com/articles/334825
1313180989,20260711,202607,2026,2026.5233,NGOHRIAMN,AMNESTY INTERNATIONAL,,AMN,,,,NGO,HRI,,USA,UNITED STATES,USA,,,,,,,,1,140,140,14,3,-6.5,4,1,4,-6.86695278969957,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,20260711210000,https://www.cubaheadlines.com/articles/334825
1313180990,20260711,202607,2026,2026.5233,NLDGOV,MARK RUTTE,NLD,,,,,GOV,,,USA,THE US,USA,,,,,,,,0,042,042,04,1,1.9,10,1,10,-6.06694560669456,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20260711210000,https://nypost.com/2026/07/11/world-news/russia-ballistic-missile-and-drone-onslaught-kills-at-least-10-in-ukraine/
1313180991,20260711,202607,2026,2026.5233,NLDGOV,MARK RUTTE,NLD,,,,,GOV,,,USA,THE US,USA,,,,,,,,0,043,043,04,1,2.8,10,1,10,-6.06694560669456,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,20260711210000,https://nypost.com/2026/07/11/world-news/russia-ballistic-missile-and-drone-onslaught-kills-at-least-10-in-ukraine/
1313180992,20260711,202607,2026,2026.5233,OMN,OMAN,OMN,,,,,,,,BHR,BAHRAIN,BHR,,,,,,,,1,042,042,04,1,1.9,2,1,2,-1.18764845605701,1,Kuwait,KU,KU,,29.5,47.75,KU,1,Qatar,QA,QA,,25.5,51.25,QA,1,Qatar,QA,QA,,25.5,51.25,QA,20260711210000,https://www.newindianexpress.com/india/2026/Jul/11/india-to-launch-unsc-campaign-for-2028-29-term-at-un-next-week
1313180993,20260711,202607,2026,2026.5233,OMN,OMAN,OMN,,,,,,,,USA,THE US,USA,,,,,,,,1,042,042,04,1,1.9,2,1,2,-1.18764845605701,1,Kuwait,KU,KU,,29.5,47.75,KU,1,Oman,MU,MU,,21,57,MU,1,Oman,MU,MU,,21,57,MU,20260711210000,https://www.newindianexpress.com/india/2026/Jul/11/india-to-launch-unsc-campaign-for-2028-29-term-at-un-next-week
1313180994,20260711,202607,2026,2026.5233,OMN,OMAN,OMN,,,,,,,,USA,THE US,USA,,,,,,,,1,042,042,04,1,1.9,8,1,8,-1.18764845605701,1,Oman,MU,MU,,21,57,MU,1,Oman,MU,MU,,21,57,MU,1,Oman,MU,MU,,21,57,MU,20260711210000,https://www.newindianexpress.com/india/2026/Jul/11/india-to-launch-unsc-campaign-for-2028-29-term-at-un-next-week
1313180995,20260711,202607,2026,2026.5233,OPP,ACTIVIST,,,,,,OPP,,,,,,,,,,,,,1,010,010,01,1,0.0,5,1,5,-8.52090032154339,1,Cuba,CU,CU,,22,-79.5,CU,0,,,,,,,,1,Cuba,CU,CU,,22,-79.5,CU,20260711210000,https://www.cubaheadlines.com/articles/334830
1313180996,20260711,202607,2026,2026.5233,OPP,PROTESTER,,,,,,OPP,,,,,,,,,,,,,0,020,020,02,1,3.0,2,1,2,-10.9704641350211,4,"Artemisa, Provincia de Artemisa, Cuba",CU,CU17,14723,22.8131,-82.7619,-1613866,0,,,,,,,,4,"Artemisa, Provincia de Artemisa, Cuba",CU,CU17,14723,22.8131,-82.7619,-1613866,20260711210000,https://www.cubaheadlines.com/articles/334814
1313180997,20260711,202607,2026,2026.5233,OPP,THE OPPOSITION,,,,,,OPP,,,,,,,,,,,,,1,051,051,05,1,3.4,10,1,10,-0.205761316872431,4,"Kwara, Zamfara, Nigeria",NI,NI57,191424,12.3337,6.28493,-2017020,0,,,,,,,,4,"Kwara, Zamfara, Nigeria",NI,NI57,191424,12.3337,6.28493,-2017020,20260711210000,https://leadership.ng/adc-urges-fg-to-rescue-borno-kwara-kidnap-victims-after-oyo-operation/
1313180998,20260711,202607,2026,2026.5233,OPP,THE OPPOSITION,,,,,,OPP,,,,,,,,,,,,,1,073,073,07,2,7.4,10,1,10,-0.205761316872431,5,"Kwara State, Kwara, Nigeria",NI,NI30,191411,8.5,5,-2017029,0,,,,,,,,5,"Kwara State, Kwara, Nigeria",NI,NI30,191411,8.5,5,-2017029,20260711210000,https://leadership.ng/adc-urges-fg-to-rescue-borno-kwara-kidnap-victims-after-oyo-operation/
1313180999,20260711,202607,2026,2026.5233,OPP,PRISONER,,,,,,OPP,,,,,,,,,,,,,0,130,130,13,3,-4.4,10,1,10,-6.86695278969957,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,0,,,,,,,,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260711210000,https://www.cubaheadlines.com/articles/334825
1313181000,20260711,202607,2026,2026.5233,OPP,PRISONER,,,,,,OPP,,,COP,PRISON,,,,,,COP,,,0,130,130,13,3,-4.4,5,1,5,-6.86695278969957,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260711210000,https://www.cubaheadlines.com/articles/334825
1313181001,20260711,202607,2026,2026.5233,OPP,POLITICAL PRISONER,,,,,,OPP,,,COP,PRISON,,,,,,COP,,,0,170,170,17,4,-7.0,7,1,7,-10.6153846153846,4,"Guanajay, Provincia de Artemisa, Cuba",CU,CU17,14733,22.9264,-82.6875,-1624410,4,"Guanajay, Provincia de Artemisa, Cuba",CU,CU17,14733,22.9264,-82.6875,-1624410,4,"Guanajay, Provincia de Artemisa, Cuba",CU,CU17,14733,22.9264,-82.6875,-1624410,20260711210000,https://www.cubaheadlines.com/articles/334824
1313181002,20260711,202607,2026,2026.5233,OPP,POLITICAL PRISONER,,,,,,OPP,,,CUB,CUBA,CUB,,,,,,,,1,030,030,03,1,4.0,3,1,3,-8.62944162436552,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260711210000,https://www.cubaheadlines.com/articles/334817
1313181003,20260711,202607,2026,2026.5233,OPP,POLITICAL PRISONER,,,,,,OPP,,,CUB,CUBA,CUB,,,,,,,,1,030,030,03,1,4.0,1,1,1,-8.62944162436552,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,20260711210000,https://www.cubaheadlines.com/articles/334817
1313181004,20260711,202607,2026,2026.5233,OPP,PROTESTER,,,,,,OPP,,,CUB,CUBAN,CUB,,,,,,,,0,140,140,14,3,-6.5,2,1,2,-9.43060498220642,4,"Arroyo Naranjo, Ciudad de La Habana, Cuba",CU,CU02,14603,23.0361,-82.3717,-1613835,4,"Arroyo Naranjo, Ciudad de La Habana, Cuba",CU,CU02,14603,23.0361,-82.3717,-1613835,4,"Arroyo Naranjo, Ciudad de La Habana, Cuba",CU,CU02,14603,23.0361,-82.3717,-1613835,20260711210000,https://www.cubaheadlines.com/articles/334831
1313181005,20260711,202607,2026,2026.5233,OPP,POLITICAL PRISONER,,,,,,OPP,,,CUB,CUBA,CUB,,,,,,,,0,141,141,14,3,-6.5,1,1,1,-6.30749014454665,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"El Cangrejo, Estado Guarico, Venezuela",VE,VE12,31994,9.53333,-65.9333,-941269,20260711210000,https://www.cubaheadlines.com/articles/334833
1313181006,20260711,202607,2026,2026.5233,OPP,POLITICAL PRISONER,,,,,,OPP,,,CUB,CUBA,CUB,,,,,,,,0,141,141,14,3,-6.5,1,1,1,-6.30749014454665,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"El Cangrejo, Estado Guarico, Venezuela",VE,VE12,31994,9.53333,-65.9333,-941269,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260711210000,https://www.cubaheadlines.com/articles/334833
1313181007,20260711,202607,2026,2026.5233,OPP,DETAINEE,,,,,,OPP,,,CUB,CUBAN,CUB,,,,,,,,0,170,170,17,4,-7.0,1,1,1,-8.93470790378007,4,"Marieta, Pais Vasco, Spain",SP,SP59,25825,42.9333,-2.53333,-391160,4,"Diez De Octubre, Villa Clara, Cuba",CU,CU16,14801,22.3764,-80.1244,9188940,4,"Marieta, Pais Vasco, Spain",SP,SP59,25825,42.9333,-2.53333,-391160,20260711210000,https://www.cubaheadlines.com/articles/334826
1313181008,20260711,202607,2026,2026.5233,OPP,DETAINEE,,,,,,OPP,,,CUB,CUBAN,CUB,,,,,,,,0,170,170,17,4,-7.0,1,1,1,-8.93470790378007,4,"Marieta, Pais Vasco, Spain",SP,SP59,25825,42.9333,-2.53333,-391160,4,"Diez De Octubre, Villa Clara, Cuba",CU,CU16,14801,22.3764,-80.1244,9188940,4,"Diez De Octubre, Villa Clara, Cuba",CU,CU16,14801,22.3764,-80.1244,9188940,20260711210000,https://www.cubaheadlines.com/articles/334826
1313181009,20260711,202607,2026,2026.5233,OPP,POLITICAL PRISONER,,,,,,OPP,,,CUB,CUBA,CUB,,,,,,,,1,172,172,17,4,-5.0,3,1,3,-8.62944162436552,4,"Carlos Rojas, Matanzas, Cuba",CU,CU03,14754,22.8628,-81.1903,-1616870,4,"Carlos Rojas, Matanzas, Cuba",CU,CU03,14754,22.8628,-81.1903,-1616870,4,"Carlos Rojas, Matanzas, Cuba",CU,CU03,14754,22.8628,-81.1903,-1616870,20260711210000,https://www.cubaheadlines.com/articles/334817
1313181010,20260711,202607,2026,2026.5233,OPP,POLITICAL PRISONER,,,,,,OPP,,,CUB,CUBA,CUB,,,,,,,,1,172,172,17,4,-5.0,1,1,1,-8.62944162436552,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,20260711210000,https://www.cubaheadlines.com/articles/334817
1313181011,20260711,202607,2026,2026.5233,OPP,PROTESTER,,,,,,OPP,,,USA,UNITED STATES,USA,,,,,,,,1,036,036,03,1,4.0,1,1,1,-8.03108808290155,3,"Clara Barton Hospital, Kansas, United States",US,USKS,KS009,38.5224,-98.7786,2499086,3,"Clara Barton Hospital, Kansas, United States",US,USKS,,38.5224,-98.7786,2499086,3,"Clara Barton Hospital, Kansas, United States",US,USKS,,38.5224,-98.7786,2499086,20260711210000,https://www.gbtribune.com/opinion/sen-marshall-continues-to-run-from-his-constituents/
1313181012,20260711,202607,2026,2026.5233,OPP,PROTESTER,,,,,,OPP,,,USA,UNITED STATES,USA,,,,,,,,1,043,043,04,1,2.8,1,1,1,-8.03108808290155,3,"Clara Barton Hospital, Kansas, United States",US,USKS,KS009,38.5224,-98.7786,2499086,3,"Clara Barton Hospital, Kansas, United States",US,USKS,,38.5224,-98.7786,2499086,3,"Clara Barton Hospital, Kansas, United States",US,USKS,,38.5224,-98.7786,2499086,20260711210000,https://www.gbtribune.com/opinion/sen-marshall-continues-to-run-from-his-constituents/
1313181013,20260711,202607,2026,2026.5233,PAK,PAKISTAN,PAK,,,,,,,,,,,,,,,,,,1,090,090,09,2,-2.0,10,1,10,0,4,"Adiala, Punjab, Pakistan",PK,PK04,23674,33.4581,72.9965,-2754369,0,,,,,,,,4,"Adiala, Punjab, Pakistan",PK,PK04,23674,33.4581,72.9965,-2754369,20260711210000,https://www.samaa.tv/2087353395-imran-khan-undergoes-eye-examination-at-adiala-jail
1313181014,20260711,202607,2026,2026.5233,PAK,PAKISTAN,PAK,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,173,173,17,4,-5.0,2,1,2,-6.51769087523277,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,1,Pakistan,PK,PK,,30,70,PK,4,"Ormstown, Quebec, Canada",CA,CA10,12749,45.1333,-74,-570722,20260711210000,https://www.wnd.com/2026/07/canadas-broken-immigration-gate-is-american-security-problem/
1313181015,20260711,202607,2026,2026.5233,PAK,PAKISTANI,PAK,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,173,173,17,4,-5.0,5,1,5,-6.51769087523277,1,Pakistan,PK,PK,,30,70,PK,4,"Ormstown, Quebec, Canada",CA,CA10,12749,45.1333,-74,-570722,4,"Ormstown, Quebec, Canada",CA,CA10,12749,45.1333,-74,-570722,20260711210000,https://www.wnd.com/2026/07/canadas-broken-immigration-gate-is-american-security-problem/
1313181016,20260711,202607,2026,2026.5233,PAK,PAKISTAN,PAK,,,,,,,,USA,NEW YORK,USA,,,,,,,,1,172,172,17,4,-5.0,2,1,2,-6.51769087523277,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Quebec, Quebec, Canada",CA,CA10,12750,47.5,-72,-571850,4,"Ormstown, Quebec, Canada",CA,CA10,12749,45.1333,-74,-570722,20260711210000,https://www.wnd.com/2026/07/canadas-broken-immigration-gate-is-american-security-problem/
1313181017,20260711,202607,2026,2026.5233,PAK,PAKISTANI,PAK,,,,,,,,USA,NEW YORK,USA,,,,,,,,1,172,172,17,4,-5.0,3,1,3,-6.51769087523277,1,Pakistan,PK,PK,,30,70,PK,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Quebec, Quebec, Canada",CA,CA10,12750,47.5,-72,-571850,20260711210000,https://www.wnd.com/2026/07/canadas-broken-immigration-gate-is-american-security-problem/
1313181018,20260711,202607,2026,2026.5233,PAK,PAKISTAN,PAK,,,,,,,,USA,NEW YORK,USA,,,,,,,,1,172,172,17,4,-5.0,2,1,2,-6.51769087523277,1,Pakistan,PK,PK,,30,70,PK,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260711210000,https://www.wnd.com/2026/07/canadas-broken-immigration-gate-is-american-security-problem/
1313181019,20260711,202607,2026,2026.5233,PAN,PANAMA CITY,PAN,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,8,1,8,-5.03311258278146,4,"Panama City, PanamáM, Panama",PM,PM08,93693,8.96667,-79.5333,-168008,0,,,,,,,,4,"Panama City, PanamáM, Panama",PM,PM08,93693,8.96667,-79.5333,-168008,20260711210000,https://www.unitaid.eu/panama-city-mugshot-0xv1.html
1313181020,20260711,202607,2026,2026.5233,PAN,PANAMA CITY,PAN,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,10,1,10,-5.03311258278146,4,"Panama City, PanamáM, Panama",PM,PM08,93693,8.96667,-79.5333,-168008,0,,,,,,,,4,"Panama City, PanamáM, Panama",PM,PM08,93693,8.96667,-79.5333,-168008,20260711210000,https://www.unitaid.eu/panama-city-mugshot-0xv1.html
1313181021,20260711,202607,2026,2026.5233,PANCOP,PANAMA,PAN,,,,,COP,,,PAN,PANAMA CITY,PAN,,,,,,,,0,020,020,02,1,3.0,2,1,2,-5.03311258278146,4,"Panama City, PanamáM, Panama",PM,PM08,93693,8.96667,-79.5333,-168008,4,"Panama City, PanamáM, Panama",PM,PM08,93693,8.96667,-79.5333,-168008,4,"Panama City, PanamáM, Panama",PM,PM08,93693,8.96667,-79.5333,-168008,20260711210000,https://www.unitaid.eu/panama-city-mugshot-0xv1.html
